image_name,character
Sample031/img031-00602,U
Sample031/img031-00945,U
Sample031/img031-00951,U
Sample031/img031-00789,U
Sample031/img031-00979,U
Sample031/img031-00986,U
Sample031/img031-00038,U
Sample031/img031-00992,U
Sample031/img031-00762,U
Sample031/img031-00004,U
Sample031/img031-00010,U
Sample031/img031-00776,U
Sample031/img031-00548,U
Sample031/img031-00206,U
Sample031/img031-00560,U
Sample031/img031-00574,U
Sample031/img031-00212,U
Sample031/img031-00562,U
Sample031/img031-00204,U
Sample031/img031-00210,U
Sample031/img031-00576,U
Sample031/img031-00238,U
Sample031/img031-00589,U
Sample031/img031-00006,U
Sample031/img031-00760,U
Sample031/img031-00774,U
Sample031/img031-00012,U
Sample031/img031-00984,U
Sample031/img031-00990,U
Sample031/img031-00748,U
Sample031/img031-00947,U
Sample031/img031-00953,U
Sample031/img031-00172,U
Sample031/img031-00614,U
Sample031/img031-00600,U
Sample031/img031-00166,U
Sample031/img031-00628,U
Sample031/img031-00833,U
Sample031/img031-00827,U
Sample031/img031-00199,U
Sample031/img031-00416,U
Sample031/img031-00370,U
Sample031/img031-00364,U
Sample031/img031-00402,U
Sample031/img031-00358,U
Sample031/img031-00359,U
Sample031/img031-00365,U
Sample031/img031-00403,U
Sample031/img031-00417,U
Sample031/img031-00371,U
Sample031/img031-00826,U
Sample031/img031-00198,U
Sample031/img031-00832,U
Sample031/img031-00629,U
Sample031/img031-00601,U
Sample031/img031-00167,U
Sample031/img031-00173,U
Sample031/img031-00615,U
Sample031/img031-00952,U
Sample031/img031-00946,U
Sample031/img031-00749,U
Sample031/img031-00991,U
Sample031/img031-00985,U
Sample031/img031-00775,U
Sample031/img031-00013,U
Sample031/img031-00007,U
Sample031/img031-00761,U
Sample031/img031-00588,U
Sample031/img031-00239,U
Sample031/img031-00211,U
Sample031/img031-00577,U
Sample031/img031-00563,U
Sample031/img031-00205,U
Sample031/img031-00229,U
Sample031/img031-00201,U
Sample031/img031-00567,U
Sample031/img031-00573,U
Sample031/img031-00215,U
Sample031/img031-00598,U
Sample031/img031-00981,U
Sample031/img031-00759,U
Sample031/img031-00995,U
Sample031/img031-00765,U
Sample031/img031-00003,U
Sample031/img031-00017,U
Sample031/img031-00771,U
Sample031/img031-00942,U
Sample031/img031-00956,U
Sample031/img031-00639,U
Sample031/img031-00611,U
Sample031/img031-00177,U
Sample031/img031-00163,U
Sample031/img031-00605,U
Sample031/img031-00836,U
Sample031/img031-00188,U
Sample031/img031-00822,U
Sample031/img031-00349,U
Sample031/img031-00375,U
Sample031/img031-00413,U
Sample031/img031-00407,U
Sample031/img031-00361,U
Sample031/img031-00406,U
Sample031/img031-00360,U
Sample031/img031-00374,U
Sample031/img031-00412,U
Sample031/img031-00348,U
Sample031/img031-00823,U
Sample031/img031-00837,U
Sample031/img031-00189,U
Sample031/img031-00162,U
Sample031/img031-00604,U
Sample031/img031-00610,U
Sample031/img031-00176,U
Sample031/img031-00638,U
Sample031/img031-00957,U
Sample031/img031-00943,U
Sample031/img031-00016,U
Sample031/img031-00770,U
Sample031/img031-00764,U
Sample031/img031-00002,U
Sample031/img031-00994,U
Sample031/img031-00758,U
Sample031/img031-00980,U
Sample031/img031-00599,U
Sample031/img031-00572,U
Sample031/img031-00214,U
Sample031/img031-00200,U
Sample031/img031-00566,U
Sample031/img031-00228,U
Sample031/img031-00558,U
Sample031/img031-00216,U
Sample031/img031-00570,U
Sample031/img031-00564,U
Sample031/img031-00202,U
Sample031/img031-00996,U
Sample031/img031-00028,U
Sample031/img031-00982,U
Sample031/img031-00772,U
Sample031/img031-00014,U
Sample031/img031-00766,U
Sample031/img031-00955,U
Sample031/img031-00799,U
Sample031/img031-00941,U
Sample031/img031-00969,U
Sample031/img031-00148,U
Sample031/img031-00606,U
Sample031/img031-00160,U
Sample031/img031-00174,U
Sample031/img031-00612,U
Sample031/img031-00821,U
Sample031/img031-00835,U
Sample031/img031-00809,U
Sample031/img031-00438,U
Sample031/img031-00362,U
Sample031/img031-00404,U
Sample031/img031-00410,U
Sample031/img031-00376,U
Sample031/img031-00389,U
Sample031/img031-00388,U
Sample031/img031-00411,U
Sample031/img031-00377,U
Sample031/img031-00363,U
Sample031/img031-00405,U
Sample031/img031-00439,U
Sample031/img031-00808,U
Sample031/img031-00834,U
Sample031/img031-00820,U
Sample031/img031-00175,U
Sample031/img031-00613,U
Sample031/img031-00607,U
Sample031/img031-00161,U
Sample031/img031-00149,U
Sample031/img031-00968,U
Sample031/img031-00940,U
Sample031/img031-00798,U
Sample031/img031-00954,U
Sample031/img031-00001,U
Sample031/img031-00767,U
Sample031/img031-00773,U
Sample031/img031-00015,U
Sample031/img031-00983,U
Sample031/img031-00997,U
Sample031/img031-00029,U
Sample031/img031-00565,U
Sample031/img031-00203,U
Sample031/img031-00217,U
Sample031/img031-00571,U
Sample031/img031-00559,U
Sample031/img031-00270,U
Sample031/img031-00516,U
Sample031/img031-00502,U
Sample031/img031-00264,U
Sample031/img031-00258,U
Sample031/img031-00714,U
Sample031/img031-00072,U
Sample031/img031-00066,U
Sample031/img031-00700,U
Sample031/img031-00728,U
Sample031/img031-00933,U
Sample031/img031-00099,U
Sample031/img031-00927,U
Sample031/img031-00660,U
Sample031/img031-00106,U
Sample031/img031-00112,U
Sample031/img031-00674,U
Sample031/img031-00884,U
Sample031/img031-00648,U
Sample031/img031-00890,U
Sample031/img031-00847,U
Sample031/img031-00853,U
Sample031/img031-00304,U
Sample031/img031-00462,U
Sample031/img031-00476,U
Sample031/img031-00310,U
Sample031/img031-00338,U
Sample031/img031-00489,U
Sample031/img031-00488,U
Sample031/img031-00339,U
Sample031/img031-00477,U
Sample031/img031-00311,U
Sample031/img031-00305,U
Sample031/img031-00463,U
Sample031/img031-00852,U
Sample031/img031-00846,U
Sample031/img031-00891,U
Sample031/img031-00649,U
Sample031/img031-00885,U
Sample031/img031-00113,U
Sample031/img031-00675,U
Sample031/img031-00661,U
Sample031/img031-00107,U
Sample031/img031-00098,U
Sample031/img031-00926,U
Sample031/img031-00932,U
Sample031/img031-00729,U
Sample031/img031-00067,U
Sample031/img031-00701,U
Sample031/img031-00715,U
Sample031/img031-00073,U
Sample031/img031-00259,U
Sample031/img031-00503,U
Sample031/img031-00265,U
Sample031/img031-00271,U
Sample031/img031-00517,U
Sample031/img031-00267,U
Sample031/img031-00501,U
Sample031/img031-00515,U
Sample031/img031-00273,U
Sample031/img031-00529,U
Sample031/img031-00298,U
Sample031/img031-00703,U
Sample031/img031-00065,U
Sample031/img031-00071,U
Sample031/img031-00717,U
Sample031/img031-00059,U
Sample031/img031-00918,U
Sample031/img031-00924,U
Sample031/img031-00930,U
Sample031/img031-00677,U
Sample031/img031-00111,U
Sample031/img031-00105,U
Sample031/img031-00663,U
Sample031/img031-00893,U
Sample031/img031-00139,U
Sample031/img031-00887,U
Sample031/img031-00878,U
Sample031/img031-00850,U
Sample031/img031-00688,U
Sample031/img031-00844,U
Sample031/img031-00313,U
Sample031/img031-00475,U
Sample031/img031-00461,U
Sample031/img031-00307,U
Sample031/img031-00449,U
Sample031/img031-00448,U
Sample031/img031-00460,U
Sample031/img031-00306,U
Sample031/img031-00312,U
Sample031/img031-00474,U
Sample031/img031-00845,U
Sample031/img031-00689,U
Sample031/img031-00851,U
Sample031/img031-00879,U
Sample031/img031-00138,U
Sample031/img031-00886,U
Sample031/img031-00892,U
Sample031/img031-00104,U
Sample031/img031-00662,U
Sample031/img031-00676,U
Sample031/img031-00110,U
Sample031/img031-00931,U
Sample031/img031-00925,U
Sample031/img031-00919,U
Sample031/img031-00058,U
Sample031/img031-00070,U
Sample031/img031-00716,U
Sample031/img031-00702,U
Sample031/img031-00064,U
Sample031/img031-00299,U
Sample031/img031-00528,U
Sample031/img031-00514,U
Sample031/img031-00272,U
Sample031/img031-00266,U
Sample031/img031-00500,U
Sample031/img031-00538,U
Sample031/img031-00504,U
Sample031/img031-00262,U
Sample031/img031-00276,U
Sample031/img031-00510,U
Sample031/img031-00289,U
Sample031/img031-00048,U
Sample031/img031-00060,U
Sample031/img031-00706,U
Sample031/img031-00712,U
Sample031/img031-00074,U
Sample031/img031-00921,U
Sample031/img031-00935,U
Sample031/img031-00909,U
Sample031/img031-00128,U
Sample031/img031-00896,U
Sample031/img031-00882,U
Sample031/img031-00114,U
Sample031/img031-00672,U
Sample031/img031-00666,U
Sample031/img031-00100,U
Sample031/img031-00855,U
Sample031/img031-00841,U
Sample031/img031-00699,U
Sample031/img031-00869,U
Sample031/img031-00458,U
Sample031/img031-00470,U
Sample031/img031-00316,U
Sample031/img031-01008,U
Sample031/img031-00302,U
Sample031/img031-00464,U
Sample031/img031-00303,U
Sample031/img031-00465,U
Sample031/img031-00471,U
Sample031/img031-01009,U
Sample031/img031-00317,U
Sample031/img031-00459,U
Sample031/img031-00868,U
Sample031/img031-00698,U
Sample031/img031-00840,U
Sample031/img031-00854,U
Sample031/img031-00667,U
Sample031/img031-00101,U
Sample031/img031-00115,U
Sample031/img031-00673,U
Sample031/img031-00883,U
Sample031/img031-00129,U
Sample031/img031-00897,U
Sample031/img031-00908,U
Sample031/img031-00934,U
Sample031/img031-00920,U
Sample031/img031-00713,U
Sample031/img031-00075,U
Sample031/img031-00061,U
Sample031/img031-00707,U
Sample031/img031-00049,U
Sample031/img031-00288,U
Sample031/img031-00277,U
Sample031/img031-00511,U
Sample031/img031-00505,U
Sample031/img031-00263,U
Sample031/img031-00539,U
Sample031/img031-00249,U
Sample031/img031-00513,U
Sample031/img031-00275,U
Sample031/img031-00261,U
Sample031/img031-00507,U
Sample031/img031-00739,U
Sample031/img031-00077,U
Sample031/img031-00711,U
Sample031/img031-00705,U
Sample031/img031-00063,U
Sample031/img031-00088,U
Sample031/img031-00936,U
Sample031/img031-00922,U
Sample031/img031-00659,U
Sample031/img031-00881,U
Sample031/img031-00895,U
Sample031/img031-00103,U
Sample031/img031-00665,U
Sample031/img031-00671,U
Sample031/img031-00117,U
Sample031/img031-00842,U
Sample031/img031-00856,U
Sample031/img031-00329,U
Sample031/img031-00467,U
Sample031/img031-00301,U
Sample031/img031-00315,U
Sample031/img031-00473,U
Sample031/img031-00498,U
Sample031/img031-00499,U
Sample031/img031-00314,U
Sample031/img031-00472,U
Sample031/img031-00466,U
Sample031/img031-00300,U
Sample031/img031-00328,U
Sample031/img031-00857,U
Sample031/img031-00843,U
Sample031/img031-00670,U
Sample031/img031-00116,U
Sample031/img031-00102,U
Sample031/img031-00664,U
Sample031/img031-00894,U
Sample031/img031-00880,U
Sample031/img031-00658,U
Sample031/img031-00923,U
Sample031/img031-00089,U
Sample031/img031-00937,U
Sample031/img031-00704,U
Sample031/img031-00062,U
Sample031/img031-00076,U
Sample031/img031-00710,U
Sample031/img031-00738,U
Sample031/img031-00260,U
Sample031/img031-00506,U
Sample031/img031-00512,U
Sample031/img031-00274,U
Sample031/img031-00248,U
Sample031/img031-00251,U
Sample031/img031-00537,U
Sample031/img031-00523,U
Sample031/img031-00245,U
Sample031/img031-00279,U
Sample031/img031-00292,U
Sample031/img031-00286,U
Sample031/img031-00735,U
Sample031/img031-00053,U
Sample031/img031-00047,U
Sample031/img031-00721,U
Sample031/img031-00709,U
Sample031/img031-00090,U
Sample031/img031-00084,U
Sample031/img031-00912,U
Sample031/img031-00906,U
Sample031/img031-00641,U
Sample031/img031-00899,U
Sample031/img031-00127,U
Sample031/img031-00133,U
Sample031/img031-00655,U
Sample031/img031-00669,U
Sample031/img031-00682,U
Sample031/img031-00696,U
Sample031/img031-00866,U
Sample031/img031-00872,U
Sample031/img031-00325,U
Sample031/img031-00443,U
Sample031/img031-00457,U
Sample031/img031-00331,U
Sample031/img031-00319,U
Sample031/img031-01007,U
Sample031/img031-01013,U
Sample031/img031-00480,U
Sample031/img031-00494,U
Sample031/img031-00495,U
Sample031/img031-00481,U
Sample031/img031-01012,U
Sample031/img031-01006,U
Sample031/img031-00318,U
Sample031/img031-00456,U
Sample031/img031-00330,U
Sample031/img031-00324,U
Sample031/img031-00442,U
Sample031/img031-00873,U
Sample031/img031-00867,U
Sample031/img031-00697,U
Sample031/img031-00683,U
Sample031/img031-00668,U
Sample031/img031-00132,U
Sample031/img031-00654,U
Sample031/img031-00898,U
Sample031/img031-00640,U
Sample031/img031-00126,U
Sample031/img031-00907,U
Sample031/img031-00913,U
Sample031/img031-00085,U
Sample031/img031-00091,U
Sample031/img031-00708,U
Sample031/img031-00046,U
Sample031/img031-00720,U
Sample031/img031-00734,U
Sample031/img031-00052,U
Sample031/img031-00287,U
Sample031/img031-00293,U
Sample031/img031-00278,U
Sample031/img031-00522,U
Sample031/img031-00244,U
Sample031/img031-00250,U
Sample031/img031-00536,U
Sample031/img031-00246,U
Sample031/img031-00520,U
Sample031/img031-00534,U
Sample031/img031-00252,U
Sample031/img031-00508,U
Sample031/img031-00285,U
Sample031/img031-00291,U
Sample031/img031-00722,U
Sample031/img031-00044,U
Sample031/img031-00050,U
Sample031/img031-00736,U
Sample031/img031-00078,U
Sample031/img031-00939,U
Sample031/img031-00087,U
Sample031/img031-00093,U
Sample031/img031-00905,U
Sample031/img031-00911,U
Sample031/img031-00656,U
Sample031/img031-00130,U
Sample031/img031-00124,U
Sample031/img031-00642,U
Sample031/img031-00118,U
Sample031/img031-00695,U
Sample031/img031-00859,U
Sample031/img031-00681,U
Sample031/img031-00871,U
Sample031/img031-00865,U
Sample031/img031-00332,U
Sample031/img031-00454,U
Sample031/img031-00440,U
Sample031/img031-00326,U
Sample031/img031-01010,U
Sample031/img031-00468,U
Sample031/img031-01004,U
Sample031/img031-00497,U
Sample031/img031-00483,U
Sample031/img031-00482,U
Sample031/img031-00496,U
Sample031/img031-01005,U
Sample031/img031-01011,U
Sample031/img031-00469,U
Sample031/img031-00441,U
Sample031/img031-00327,U
Sample031/img031-00333,U
Sample031/img031-00455,U
Sample031/img031-00864,U
Sample031/img031-00870,U
Sample031/img031-00680,U
Sample031/img031-00858,U
Sample031/img031-00694,U
Sample031/img031-00119,U
Sample031/img031-00125,U
Sample031/img031-00643,U
Sample031/img031-00657,U
Sample031/img031-00131,U
Sample031/img031-00910,U
Sample031/img031-00904,U
Sample031/img031-00092,U
Sample031/img031-00938,U
Sample031/img031-00086,U
Sample031/img031-00079,U
Sample031/img031-00051,U
Sample031/img031-00737,U
Sample031/img031-00723,U
Sample031/img031-00045,U
Sample031/img031-00290,U
Sample031/img031-00284,U
Sample031/img031-00509,U
Sample031/img031-00535,U
Sample031/img031-00253,U
Sample031/img031-00247,U
Sample031/img031-00521,U
Sample031/img031-00519,U
Sample031/img031-00525,U
Sample031/img031-00243,U
Sample031/img031-00257,U
Sample031/img031-00531,U
Sample031/img031-00280,U
Sample031/img031-00294,U
Sample031/img031-00069,U
Sample031/img031-00041,U
Sample031/img031-00727,U
Sample031/img031-00733,U
Sample031/img031-00055,U
Sample031/img031-00900,U
Sample031/img031-00914,U
Sample031/img031-00082,U
Sample031/img031-00928,U
Sample031/img031-00096,U
Sample031/img031-00109,U
Sample031/img031-00135,U
Sample031/img031-00653,U
Sample031/img031-00647,U
Sample031/img031-00121,U
Sample031/img031-00874,U
Sample031/img031-00860,U
Sample031/img031-00848,U
Sample031/img031-00690,U
Sample031/img031-00684,U
Sample031/img031-01015,U
Sample031/img031-01001,U
Sample031/img031-00479,U
Sample031/img031-00451,U
Sample031/img031-00337,U
Sample031/img031-00323,U
Sample031/img031-00445,U
Sample031/img031-00492,U
Sample031/img031-00486,U
Sample031/img031-00487,U
Sample031/img031-00493,U
Sample031/img031-00322,U
Sample031/img031-00444,U
Sample031/img031-00450,U
Sample031/img031-00336,U
Sample031/img031-01000,U
Sample031/img031-00478,U
Sample031/img031-01014,U
Sample031/img031-00685,U
Sample031/img031-00691,U
Sample031/img031-00849,U
Sample031/img031-00861,U
Sample031/img031-00875,U
Sample031/img031-00646,U
Sample031/img031-00120,U
Sample031/img031-00134,U
Sample031/img031-00652,U
Sample031/img031-00108,U
Sample031/img031-00929,U
Sample031/img031-00097,U
Sample031/img031-00083,U
Sample031/img031-00915,U
Sample031/img031-00901,U
Sample031/img031-00732,U
Sample031/img031-00054,U
Sample031/img031-00040,U
Sample031/img031-00726,U
Sample031/img031-00068,U
Sample031/img031-00295,U
Sample031/img031-00281,U
Sample031/img031-00256,U
Sample031/img031-00530,U
Sample031/img031-00524,U
Sample031/img031-00242,U
Sample031/img031-00518,U
Sample031/img031-00268,U
Sample031/img031-00532,U
Sample031/img031-00254,U
Sample031/img031-00240,U
Sample031/img031-00526,U
Sample031/img031-00297,U
Sample031/img031-00283,U
Sample031/img031-00718,U
Sample031/img031-00056,U
Sample031/img031-00730,U
Sample031/img031-00724,U
Sample031/img031-00042,U
Sample031/img031-00917,U
Sample031/img031-00903,U
Sample031/img031-00095,U
Sample031/img031-00081,U
Sample031/img031-00678,U
Sample031/img031-00122,U
Sample031/img031-00644,U
Sample031/img031-00650,U
Sample031/img031-00888,U
Sample031/img031-00136,U
Sample031/img031-00863,U
Sample031/img031-00877,U
Sample031/img031-00687,U
Sample031/img031-00693,U
Sample031/img031-01002,U
Sample031/img031-00308,U
Sample031/img031-01016,U
Sample031/img031-00446,U
Sample031/img031-00320,U
Sample031/img031-00334,U
Sample031/img031-00452,U
Sample031/img031-00485,U
Sample031/img031-00491,U
Sample031/img031-00490,U
Sample031/img031-00484,U
Sample031/img031-00335,U
Sample031/img031-00453,U
Sample031/img031-00447,U
Sample031/img031-00321,U
Sample031/img031-00309,U
Sample031/img031-01003,U
Sample031/img031-00692,U
Sample031/img031-00686,U
Sample031/img031-00876,U
Sample031/img031-00862,U
Sample031/img031-00889,U
Sample031/img031-00651,U
Sample031/img031-00137,U
Sample031/img031-00123,U
Sample031/img031-00645,U
Sample031/img031-00679,U
Sample031/img031-00080,U
Sample031/img031-00094,U
Sample031/img031-00902,U
Sample031/img031-00916,U
Sample031/img031-00725,U
Sample031/img031-00043,U
Sample031/img031-00057,U
Sample031/img031-00731,U
Sample031/img031-00719,U
Sample031/img031-00282,U
Sample031/img031-00296,U
Sample031/img031-00241,U
Sample031/img031-00527,U
Sample031/img031-00533,U
Sample031/img031-00255,U
Sample031/img031-00269,U
Sample031/img031-00554,U
Sample031/img031-00232,U
Sample031/img031-00226,U
Sample031/img031-00540,U
Sample031/img031-00568,U
Sample031/img031-00597,U
Sample031/img031-00583,U
Sample031/img031-00030,U
Sample031/img031-00756,U
Sample031/img031-00742,U
Sample031/img031-00024,U
Sample031/img031-00018,U
Sample031/img031-00795,U
Sample031/img031-00781,U
Sample031/img031-00959,U
Sample031/img031-00971,U
Sample031/img031-00965,U
Sample031/img031-00144,U
Sample031/img031-00622,U
Sample031/img031-00636,U
Sample031/img031-00150,U
Sample031/img031-00178,U
Sample031/img031-00187,U
Sample031/img031-00839,U
Sample031/img031-00193,U
Sample031/img031-00805,U
Sample031/img031-00811,U
Sample031/img031-00420,U
Sample031/img031-00346,U
Sample031/img031-00352,U
Sample031/img031-00434,U
Sample031/img031-00408,U
Sample031/img031-00385,U
Sample031/img031-00391,U
Sample031/img031-00390,U
Sample031/img031-00384,U
Sample031/img031-00409,U
Sample031/img031-00353,U
Sample031/img031-00435,U
Sample031/img031-00421,U
Sample031/img031-00347,U
Sample031/img031-00810,U
Sample031/img031-00804,U
Sample031/img031-00192,U
Sample031/img031-00186,U
Sample031/img031-00838,U
Sample031/img031-00179,U
Sample031/img031-00637,U
Sample031/img031-00151,U
Sample031/img031-00145,U
Sample031/img031-00623,U
Sample031/img031-00964,U
Sample031/img031-00970,U
Sample031/img031-00958,U
Sample031/img031-00780,U
Sample031/img031-00794,U
Sample031/img031-00019,U
Sample031/img031-00743,U
Sample031/img031-00025,U
Sample031/img031-00031,U
Sample031/img031-00757,U
Sample031/img031-00582,U
Sample031/img031-00596,U
Sample031/img031-00569,U
Sample031/img031-00227,U
Sample031/img031-00541,U
Sample031/img031-00555,U
Sample031/img031-00233,U
Sample031/img031-00543,U
Sample031/img031-00225,U
Sample031/img031-00231,U
Sample031/img031-00557,U
Sample031/img031-00219,U
Sample031/img031-00580,U
Sample031/img031-00594,U
Sample031/img031-00027,U
Sample031/img031-00999,U
Sample031/img031-00741,U
Sample031/img031-00755,U
Sample031/img031-00033,U
Sample031/img031-00769,U
Sample031/img031-00782,U
Sample031/img031-00796,U
Sample031/img031-00966,U
Sample031/img031-00972,U
Sample031/img031-00153,U
Sample031/img031-00635,U
Sample031/img031-00621,U
Sample031/img031-00147,U
Sample031/img031-00609,U
Sample031/img031-00190,U
Sample031/img031-00184,U
Sample031/img031-00812,U
Sample031/img031-00806,U
Sample031/img031-00437,U
Sample031/img031-00351,U
Sample031/img031-00345,U
Sample031/img031-00423,U
Sample031/img031-00379,U
Sample031/img031-00392,U
Sample031/img031-00386,U
Sample031/img031-00387,U
Sample031/img031-00393,U
Sample031/img031-00378,U
Sample031/img031-00344,U
Sample031/img031-00422,U
Sample031/img031-00436,U
Sample031/img031-00350,U
Sample031/img031-00807,U
Sample031/img031-00813,U
Sample031/img031-00185,U
Sample031/img031-00191,U
Sample031/img031-00608,U
Sample031/img031-00620,U
Sample031/img031-00146,U
Sample031/img031-00152,U
Sample031/img031-00634,U
Sample031/img031-00973,U
Sample031/img031-00967,U
Sample031/img031-00797,U
Sample031/img031-00783,U
Sample031/img031-00768,U
Sample031/img031-00754,U
Sample031/img031-00032,U
Sample031/img031-00026,U
Sample031/img031-00740,U
Sample031/img031-00998,U
Sample031/img031-00595,U
Sample031/img031-00581,U
Sample031/img031-00218,U
Sample031/img031-00230,U
Sample031/img031-00556,U
Sample031/img031-00542,U
Sample031/img031-00224,U
Sample031/img031-00208,U
Sample031/img031-00220,U
Sample031/img031-00546,U
Sample031/img031-00552,U
Sample031/img031-00234,U
Sample031/img031-00585,U
Sample031/img031-00591,U
Sample031/img031-00778,U
Sample031/img031-00744,U
Sample031/img031-00022,U
Sample031/img031-00036,U
Sample031/img031-00988,U
Sample031/img031-00750,U
Sample031/img031-00963,U
Sample031/img031-00977,U
Sample031/img031-00787,U
Sample031/img031-00793,U
Sample031/img031-00618,U
Sample031/img031-00630,U
Sample031/img031-00156,U
Sample031/img031-00142,U
Sample031/img031-00624,U
Sample031/img031-00817,U
Sample031/img031-00803,U
Sample031/img031-00195,U
Sample031/img031-00181,U
Sample031/img031-00368,U
Sample031/img031-00354,U
Sample031/img031-00432,U
Sample031/img031-00426,U
Sample031/img031-00340,U
Sample031/img031-00397,U
Sample031/img031-00383,U
Sample031/img031-00382,U
Sample031/img031-00396,U
Sample031/img031-00427,U
Sample031/img031-00341,U
Sample031/img031-00355,U
Sample031/img031-00433,U
Sample031/img031-00369,U
Sample031/img031-00180,U
Sample031/img031-00194,U
Sample031/img031-00802,U
Sample031/img031-00816,U
Sample031/img031-00143,U
Sample031/img031-00625,U
Sample031/img031-00631,U
Sample031/img031-00157,U
Sample031/img031-00619,U
Sample031/img031-00792,U
Sample031/img031-00786,U
Sample031/img031-00976,U
Sample031/img031-00962,U
Sample031/img031-00037,U
Sample031/img031-00751,U
Sample031/img031-00989,U
Sample031/img031-00745,U
Sample031/img031-00023,U
Sample031/img031-00779,U
Sample031/img031-00590,U
Sample031/img031-00584,U
Sample031/img031-00553,U
Sample031/img031-00235,U
Sample031/img031-00221,U
Sample031/img031-00547,U
Sample031/img031-00209,U
Sample031/img031-00579,U
Sample031/img031-00237,U
Sample031/img031-00551,U
Sample031/img031-00545,U
Sample031/img031-00223,U
Sample031/img031-00592,U
Sample031/img031-00586,U
Sample031/img031-00009,U
Sample031/img031-00753,U
Sample031/img031-00035,U
Sample031/img031-00021,U
Sample031/img031-00747,U
Sample031/img031-00974,U
Sample031/img031-00960,U
Sample031/img031-00790,U
Sample031/img031-00948,U
Sample031/img031-00784,U
Sample031/img031-00169,U
Sample031/img031-00627,U
Sample031/img031-00141,U
Sample031/img031-00155,U
Sample031/img031-00633,U
Sample031/img031-00800,U
Sample031/img031-00814,U
Sample031/img031-00182,U
Sample031/img031-00196,U
Sample031/img031-00828,U
Sample031/img031-00419,U
Sample031/img031-00343,U
Sample031/img031-00425,U
Sample031/img031-00431,U
Sample031/img031-00357,U
Sample031/img031-00380,U
Sample031/img031-00394,U
Sample031/img031-00395,U
Sample031/img031-00381,U
Sample031/img031-00430,U
Sample031/img031-00356,U
Sample031/img031-00342,U
Sample031/img031-00424,U
Sample031/img031-00418,U
Sample031/img031-00197,U
Sample031/img031-00829,U
Sample031/img031-00183,U
Sample031/img031-00815,U
Sample031/img031-00801,U
Sample031/img031-00154,U
Sample031/img031-00632,U
Sample031/img031-00626,U
Sample031/img031-00140,U
Sample031/img031-00168,U
Sample031/img031-00785,U
Sample031/img031-00949,U
Sample031/img031-00791,U
Sample031/img031-00961,U
Sample031/img031-00975,U
Sample031/img031-00020,U
Sample031/img031-00746,U
Sample031/img031-00752,U
Sample031/img031-00034,U
Sample031/img031-00008,U
Sample031/img031-00587,U
Sample031/img031-00593,U
Sample031/img031-00544,U
Sample031/img031-00222,U
Sample031/img031-00236,U
Sample031/img031-00550,U
Sample031/img031-00578,U
Sample036/img036-00288,Z
Sample036/img036-00511,Z
Sample036/img036-00277,Z
Sample036/img036-00263,Z
Sample036/img036-00505,Z
Sample036/img036-00539,Z
Sample036/img036-00908,Z
Sample036/img036-00934,Z
Sample036/img036-00920,Z
Sample036/img036-00075,Z
Sample036/img036-00713,Z
Sample036/img036-00707,Z
Sample036/img036-00061,Z
Sample036/img036-00049,Z
Sample036/img036-00868,Z
Sample036/img036-00840,Z
Sample036/img036-00698,Z
Sample036/img036-00854,Z
Sample036/img036-00101,Z
Sample036/img036-00667,Z
Sample036/img036-00673,Z
Sample036/img036-00115,Z
Sample036/img036-00883,Z
Sample036/img036-00897,Z
Sample036/img036-00129,Z
Sample036/img036-00465,Z
Sample036/img036-00303,Z
Sample036/img036-00317,Z
Sample036/img036-01009,Z
Sample036/img036-00471,Z
Sample036/img036-00459,Z
Sample036/img036-00458,Z
Sample036/img036-01008,Z
Sample036/img036-00316,Z
Sample036/img036-00470,Z
Sample036/img036-00464,Z
Sample036/img036-00302,Z
Sample036/img036-00896,Z
Sample036/img036-00128,Z
Sample036/img036-00882,Z
Sample036/img036-00672,Z
Sample036/img036-00114,Z
Sample036/img036-00100,Z
Sample036/img036-00666,Z
Sample036/img036-00855,Z
Sample036/img036-00699,Z
Sample036/img036-00841,Z
Sample036/img036-00869,Z
Sample036/img036-00048,Z
Sample036/img036-00706,Z
Sample036/img036-00060,Z
Sample036/img036-00074,Z
Sample036/img036-00712,Z
Sample036/img036-00921,Z
Sample036/img036-00935,Z
Sample036/img036-00909,Z
Sample036/img036-00538,Z
Sample036/img036-00262,Z
Sample036/img036-00504,Z
Sample036/img036-00510,Z
Sample036/img036-00276,Z
Sample036/img036-00289,Z
Sample036/img036-00506,Z
Sample036/img036-00260,Z
Sample036/img036-00274,Z
Sample036/img036-00512,Z
Sample036/img036-00248,Z
Sample036/img036-00923,Z
Sample036/img036-00937,Z
Sample036/img036-00089,Z
Sample036/img036-00062,Z
Sample036/img036-00704,Z
Sample036/img036-00710,Z
Sample036/img036-00076,Z
Sample036/img036-00738,Z
Sample036/img036-00857,Z
Sample036/img036-00843,Z
Sample036/img036-00116,Z
Sample036/img036-00670,Z
Sample036/img036-00664,Z
Sample036/img036-00102,Z
Sample036/img036-00894,Z
Sample036/img036-00658,Z
Sample036/img036-00880,Z
Sample036/img036-00499,Z
Sample036/img036-00472,Z
Sample036/img036-00314,Z
Sample036/img036-00300,Z
Sample036/img036-00466,Z
Sample036/img036-00328,Z
Sample036/img036-00329,Z
Sample036/img036-00301,Z
Sample036/img036-00467,Z
Sample036/img036-00473,Z
Sample036/img036-00315,Z
Sample036/img036-00498,Z
